CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Desc
14916.0,99,7,64662.75000000001,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14932.0,263,3,99827.90999999999,1,1,3,113,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14944.0,172,1,4989.360000000001,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14952.0,247,7,59335.53,2,2,2,222,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
14961.0,153,18,69902.74,3,4,2,342,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14970.0,53,4,32133.450000000004,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
14976.0,115,10,61793.6,3,3,2,332,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
14978.0,62,29,310231.38,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
14985.0,191,32,286382.63,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
14987.0,263,1,11744.46,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15002.0,165,23,240922.61,2,4,4,244,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15005.0,19,70,800281.4,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15012.0,357,30,421030.62,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15018.0,287,1,17714.05,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15021.0,277,19,155650.88,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15023.0,105,41,554799.28,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15024.0,280,19,217240.25999999998,1,4,4,144,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15028.0,297,7,53119.08,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15032.0,271,18,110288.42,1,4,3,143,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15033.0,122,14,347198.07999999996,3,3,5,335,Need Attention,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15034.0,160,35,299264.66000000003,3,5,5,355,Others,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15038.0,323,23,204883.2,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15039.0,27,148,1323960.51,5,5,5,555,Champions,4,"Champions-B – 10 müşteri (Ø R=80g, F=134.4, M=1,330,934)"
15044.0,138,52,598540.76,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15046.0,20,21,201010.50999999998,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15048.0,300,5,111213.05,1,2,3,123,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15052.0,76,19,128506.79999999999,4,4,3,443,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15057.0,46,17,147762.56,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15058.0,29,33,322909.41,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15059.0,87,16,135347.96,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15061.0,66,80,629786.26,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15062.0,204,7,48711.52,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15070.0,347,1,5753.5599999999995,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15078.0,77,30,230989.49,4,5,4,454,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15079.0,42,17,116259.09,4,4,3,443,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15081.0,281,4,29382.32,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15090.0,6,15,118823.06,5,4,3,543,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15093.0,162,17,120347.24,3,4,3,343,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15100.0,124,6,30114.449999999997,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15101.0,153,4,22917.76,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15107.0,23,12,73211.17,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15110.0,73,9,47945.25,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15111.0,346,9,81176.16,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15139.0,151,4,31949.12,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15144.0,33,10,143581.67,5,3,4,534,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15157.0,187,24,319048.36,2,4,5,245,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15159.0,44,51,433336.37,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15160.0,188,3,8596.56,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15164.0,167,5,70537.76000000001,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15165.0,355,12,182454.66,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15167.0,85,14,212793.58000000002,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15171.0,101,3,30998.36,3,1,1,311,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15174.0,93,1,49259.759999999995,4,1,2,412,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15179.0,77,26,169535.25,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15180.0,283,6,23904.0,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15181.0,222,2,7838.55,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15189.0,33,7,58709.97,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15192.0,257,9,86323.8,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15194.0,30,55,564852.26,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15197.0,132,3,20824.17,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15199.0,6,1,17644.98,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15203.0,25,6,137922.8,5,2,4,524,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15204.0,188,7,19342.26,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15208.0,173,1,10270.2,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15211.0,256,8,122597.82,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15213.0,71,9,110732.12999999999,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15215.0,59,2,8588.18,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15218.0,73,15,139594.52000000002,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15221.0,271,5,54859.42,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15222.0,76,5,21417.799999999996,4,2,1,421,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15224.0,195,9,85569.08,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15226.0,20,7,55233.84,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15227.0,59,5,68705.44,4,2,2,422,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15235.0,13,34,490399.44,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15240.0,28,11,67969.08,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15246.0,202,6,49013.16,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15260.0,346,9,86249.67,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15262.0,96,9,46607.399999999994,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15266.0,162,4,25565.52,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15270.0,19,8,127807.56,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15271.0,159,16,222670.8,3,4,4,344,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15279.0,179,7,100119.57,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15281.0,88,27,282199.7,4,4,5,445,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15288.0,259,10,169688.74,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15290.0,119,7,75289.51,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15291.0,79,13,159529.45,4,3,4,434,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15296.0,113,30,306898.21,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15298.0,103,17,168865.18,3,4,4,344,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15299.0,337,1,4608.39,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15301.0,300,17,164401.90000000002,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15304.0,301,3,21635.100000000002,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15311.0,13,291,3080619.4499999997,5,5,5,555,Champions,7,"Champions-C – 5 müşteri (Ø R=30g, F=289.4, M=2,793,603)"
15312.0,178,5,72654.87,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15316.0,114,1,4249.21,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15326.0,140,10,159062.68,3,3,4,334,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15329.0,257,1,17264.760000000002,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15332.0,270,17,165929.51,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15339.0,70,32,190806.21,4,5,4,454,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15346.0,137,7,116490.46,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15347.0,269,2,26097.3,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15350.0,356,3,27577.200000000004,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15351.0,321,24,207094.06,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15353.0,287,4,42513.72,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15356.0,222,58,319488.77,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15358.0,29,69,507567.38,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15361.0,234,5,35795.41,2,2,2,222,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15363.0,344,2,32795.68,1,1,2,112,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15365.0,42,9,52716.36,4,3,2,432,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15366.0,195,6,36156.72,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15370.0,137,2,54819.04,3,1,2,312,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15373.0,63,16,86863.0,4,4,3,443,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15379.0,95,62,655614.1,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15380.0,257,1,5754.92,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15384.0,210,13,137405.72,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15392.0,194,10,28371.989999999998,2,3,1,231,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15394.0,199,15,120224.63999999998,2,4,3,243,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15395.0,108,6,38826.69,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15415.0,37,38,301077.88,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15421.0,19,2,113606.72,5,1,3,513,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15422.0,93,4,26618.97,4,2,1,421,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15426.0,292,33,482146.88,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15443.0,85,24,270276.54,4,4,5,445,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15447.0,127,5,46055.520000000004,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15448.0,35,21,162948.24,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15454.0,236,11,123553.25,2,3,3,233,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15456.0,204,12,115136.31999999999,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15460.0,174,33,211103.5,2,5,4,254,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15464.0,160,68,567749.1900000001,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15465.0,88,11,101176.78,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15468.0,223,1,2196.0299999999997,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15482.0,202,5,32675.440000000002,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15485.0,147,12,289551.29,3,3,5,335,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15497.0,35,9,69212.78,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15498.0,79,85,946924.16,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15502.0,291,22,209197.0,1,4,4,144,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15503.0,243,39,378441.69999999995,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15510.0,126,1,5178.57,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15512.0,209,4,27761.22,2,2,1,221,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15513.0,54,18,228150.62,4,4,4,444,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15514.0,221,52,463164.47000000003,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15518.0,70,28,377159.76999999996,4,4,5,445,Promising,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15525.0,357,36,472406.31,1,5,5,155,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15527.0,44,17,140104.08000000002,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15529.0,96,42,329420.47,4,5,5,455,Loyal,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15532.0,194,29,247790.21999999997,2,5,4,254,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15535.0,118,30,156537.53,3,5,4,354,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15544.0,344,15,53292.98,1,4,2,142,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15545.0,325,12,156159.71,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15547.0,43,48,482101.17,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15549.0,40,33,327015.82,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15555.0,231,49,469297.68,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15562.0,171,1,4564.34,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15563.0,201,6,104488.78,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15569.0,135,1,42521.92,3,1,2,312,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15570.0,122,57,744243.1900000001,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15574.0,199,64,392885.86,2,5,5,255,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15579.0,39,18,126064.37999999999,5,4,3,543,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15581.0,174,17,176111.65,2,4,4,244,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15587.0,171,2,13693.02,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15589.0,21,6,67355.16,5,2,2,522,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15596.0,54,18,203989.19,4,4,4,444,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15601.0,48,88,756425.5,4,5,5,455,Loyal,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15602.0,31,12,65930.81999999999,5,3,2,532,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15605.0,356,9,66185.28,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15606.0,101,4,43957.299999999996,3,2,2,322,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15607.0,151,6,51917.32,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15611.0,146,1,13460.400000000001,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15615.0,124,20,263615.0,3,4,5,345,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15620.0,196,13,189631.33999999997,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15626.0,124,7,104461.6,3,2,3,323,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15628.0,280,14,88159.81,1,3,3,133,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15640.0,137,47,526180.41,3,5,5,355,Others,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15641.0,206,7,128802.0,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15646.0,337,13,26114.210000000003,1,3,1,131,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15649.0,150,2,7171.179999999999,3,1,1,311,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15658.0,14,17,137025.51,5,4,4,544,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15660.0,265,6,38048.5,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15661.0,61,5,16149.28,4,2,1,421,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15664.0,203,1,10643.04,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15673.0,116,17,265255.99,3,4,5,345,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15680.0,270,14,144217.5,1,3,4,134,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15687.0,25,22,247857.96,5,4,4,544,Potential,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15689.0,234,2,30681.78,2,1,1,211,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15694.0,26,12,121708.12000000001,5,3,3,533,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15696.0,41,28,223640.99,5,5,4,554,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15708.0,37,47,458844.0,5,5,5,555,Champions,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15713.0,222,5,48645.65,2,2,2,222,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15716.0,318,22,199120.66,1,4,4,144,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15719.0,14,95,806244.01,5,5,5,555,Champions,3,"Champions-A – 72 müşteri (Ø R=71g, F=65.8, M=652,782)"
15723.0,250,22,199395.71,1,4,4,144,At Risk,2,"At Risk – 105 müşteri (Ø R=241g, F=32.4, M=310,802)"
15727.0,129,37,438821.6,3,5,5,355,Others,6,"Loyal – 222 müşteri (Ø R=62g, F=31.2, M=290,770)"
15732.0,341,4,10624.75,1,2,1,121,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15738.0,34,15,127927.39,5,4,3,543,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15749.0,135,5,30372.799999999996,3,2,1,321,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15750.0,258,12,68461.23999999999,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15752.0,349,8,47848.22,1,3,2,132,At Risk,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15759.0,195,1,18078.36,2,1,1,211,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15769.0,148,6,50409.090000000004,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15777.0,65,6,24316.53,4,2,1,421,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15780.0,189,9,35738.28,2,3,2,232,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15781.0,1,3,30293.75,5,1,1,511,Recent,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15789.0,196,13,152928.5,2,3,4,234,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15797.0,76,1,4283.5599999999995,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15799.0,143,8,122404.26,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15805.0,254,6,61690.86,1,2,2,122,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15808.0,2,123,1108836.95,5,5,5,555,Champions,4,"Champions-B – 10 müşteri (Ø R=80g, F=134.4, M=1,330,934)"
15811.0,187,12,114547.6,2,3,3,233,At Risk,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15812.0,64,2,7128.18,4,1,1,411,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15820.0,79,9,84789.81,4,3,3,433,Promising,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15822.0,207,6,81575.36,2,2,3,223,Hibernating,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15823.0,157,9,80743.18000000001,3,3,3,333,Need Attention,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
15827.0,35,22,124191.12,5,4,3,543,Potential,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15831.0,99,3,78692.55,4,1,3,413,Others,0,"Recent – 365 müşteri (Ø R=49g, F=9.5, M=89,151)"
15834.0,337,1,3072.26,1,1,1,111,Hibernating,1,"Hibernating – 270 müşteri (Ø R=299g, F=7.5, M=62,373)"
15835.0,128,5,53921.55,3,2,2,322,Others,5,"Others – 419 müşteri (Ø R=166g, F=7.9, M=69,619)"
